HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_ALL_MEMBERS_FROM_FD_PF_INSURANCE	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_IN_KIND_TRANSFERS_FROM_GOVERNMENT	INCOME_OF_HOUSEHOLD_FROM_IN_KIND_TRANSFERS_FROM_NGO	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
51327853	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Balanced	4 Members	16500	16500	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47748385	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Balanced	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84479677	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99203353	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Female Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80703872	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	3 Members	17100	16500	16500	0	0	0	0	600	0	600	0	0	0	0	0	0	0
19124069	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Self-employed Entrepreneurs	All Matriculates household	Male Dominated	4 Members	13800	13800	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39854082	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Female Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59330232	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58952556	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Others households of Grown-ups	Small/Marginal Farmers	Households of all literates	Male Dominated	4 Members	600	0	0	0	0	0	0	600	0	0	0	600	0	0	0	0	0
75787164	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Balanced	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11282386	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12260847	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	23500	23500	23500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46501318	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98431502	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Wage Labourers	Households of all literates	Female Majority	3 Members	20300	20300	20300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42908107	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25606965	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	16500	16500	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33261944	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Male Majority	3 Members	13800	13800	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50489731	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Other households of the Young	Self-employed Entrepreneurs	All Matriculates household	Balanced	4 Members	18000	18000	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65937980	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19962017	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	13500	13500	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29280565	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Households of all literates	Only Females	1 Member	10400	9800	9800	0	0	0	0	600	0	0	0	600	0	0	0	0	0
19536571	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Matriculates majority household	Female Majority	3 Members	10100	9500	9500	0	0	0	0	600	0	0	0	600	0	0	0	0	0
88451940	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Female Majority	3 Members	12500	12500	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88866873	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18162781	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Other households of the Young	Self-employed Entrepreneurs	Households of all literates	Balanced	4 Members	16800	16800	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94791211	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12836501	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	14400	13800	13800	0	0	0	0	600	0	0	0	600	0	0	0	0	0
57326286	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Households of all literates	Only Males	1 Member	7100	6500	6500	0	0	0	0	600	0	0	0	600	0	0	0	0	0
63692927	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11748	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Self-employed Entrepreneurs	All Matriculates household	Female Dominated	4 Members	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
