WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
24	16294756	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11717	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	42	0	Spouse	Married	Karnataka	Hindu	Vokkaliga	OBC	Y	9th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	26	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	13.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	16294756	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11717	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Haveri	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	85383946	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Non-Response	Not accepted	Data Not Available	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	42	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
24	85383946	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Non-Response	Not accepted	Data Not Available	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	40	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
24	85383946	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Non-Response	Not accepted	Data Not Available	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	16	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
24	85383946	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Non-Response	Not accepted	Data Not Available	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
24	13314052	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	57	0	HOH	Married	Karnataka	Hindu	Vokkaliga (Pasmanda)	OBC	Y	4th Std. Pass	Not Applicable	Retired/Aged	Not Applicable	Retired/Aged	Unemployed, not willing and not looking for a job	25	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	14.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	13314052	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	53	0	Spouse	Married	Karnataka	Hindu	Vokkaliga (Pasmanda)	OBC	Y	2nd Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	30	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	13.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	13314052	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	28	0	Son	Married	Karnataka	Hindu	Vokkaliga (Pasmanda)	OBC	Y	10th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	8	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	11.0	Y	N	N	Y	N	N	N	N	N	Y	Y
24	68473340	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	54	0	HOH	Widowed	Karnataka	Muslim	Ashraf (Sayyad Shaikh)	Upper Caste	Y	2nd Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	13.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	68473340	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Haveri	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	68473340	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	25	0	Son	Unmarried	Karnataka	Muslim	Ashraf (Sayyad Shaikh)	Upper Caste	Y	10th Std. Pass	Not Applicable	Self Employed Entrepreneur	Retail Trade	Smaller businessmen (smaller shops or offices), Shopkeepers, small dhaba owners	Employed	10	-100	-100	Full-time	Self-employed	Own - establishments/shops/vehicles	Not Applicable	2.0	6.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	10.0	Y	N	N	Y	N	N	N	N	N	Y	Y
24	68473340	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	24	0	Son	Unmarried	Karnataka	Muslim	Ashraf (Sayyad Shaikh)	Upper Caste	Y	12th Std. Pass	Commerce	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	2.0	-100.0	0.0	0.0	1.0	8.0	0.0	1.0	1.0	2.0	9.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	68473340	5	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Haveri	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	75647029	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	47	0	HOH	Married	Karnataka	Hindu	Caste not stated	OBC	Y	4th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	20	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	6.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	9.0	Y	N	N	Y	N	N	N	N	N	Y	Y
24	75647029	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	44	0	Spouse	Married	Karnataka	Hindu	Caste not stated	OBC	Y	7th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	25	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	75647029	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Immigrated	Immigrated here because of education	Karnataka	Haveri	RURAL	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	23	0	Son	Unmarried	Karnataka	Hindu	Caste not stated	OBC	Y	11th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	8	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	2.0	-100.0	0.0	0.0	1.0	8.0	0.0	1.0	1.0	2.0	9.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	75647029	5	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	22	0	Son	Unmarried	Karnataka	Hindu	Caste not stated	OBC	Y	12th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	9	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	2.0	-100.0	0.0	0.0	1.0	8.0	0.0	1.0	1.0	2.0	9.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	96363780	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	15	0	Son	Unmarried	Karnataka	Hindu	Caste not stated	OBC	Y	5th Std. Pass	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	2	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	2.0	-100.0	0.0	0.0	1.0	8.0	0.0	1.0	1.0	2.0	9.0	Y	N	N	Y	Not Applicable	Not Applicable	N	N	N	Y	Y
24	96363780	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	35	0	Spouse	Married	Karnataka	Hindu	Caste not stated	OBC	Y	5th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	15	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	13.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	96363780	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Haveri	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	96363780	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Caste not stated	OBC	Y	4th Std. Pass	Not Applicable	Wage Labourer	Cement, Tiles, Bricks, Ceramics, Glass and other construction materials	Concrete mixers, tile-setters, plasterers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Within home/ other's home/No place	Not Applicable	2.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	11.0	Y	N	N	Y	N	N	N	N	N	Y	Y
24	96363780	5	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Haveri	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	96363780	6	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Haveri	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	19072697	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	44	0	HOH	Married	Karnataka	Hindu	Other SC	SC	Y	8th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	20	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	11.0	Y	N	N	Y	N	N	N	N	N	Y	Y
24	19072697	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Spouse	Married	Karnataka	Hindu	Other SC	SC	Y	10th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	18	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	13.0	Y	N	N	Y	N	N	N	N	N	Y	N
24	19072697	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	0.0	0.0	0.0	1.731492	1.731492	1.731492	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	12	0	Son	Unmarried	Karnataka	Hindu	Other SC	SC	Y	3rd Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	2.0	-100.0	0.0	0.0	1.0	8.0	0.0	1.0	1.0	2.0	9.0	Y	N	N	Y	Not Applicable	Not Applicable	N	Not Applicable	N	Y	N
24	19072697	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	0.0	0.0	0.0	1.731492	1.731492	1.731492	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	10	0	Son	Not Applicable	Karnataka	Hindu	Other SC	SC	Y	2nd Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	Y	Not Applicable	Not Applicable	N	Not Applicable	N	Y	N
24	44951038	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11718	Nov 2021	Accepted	No Failure	N	3305.937517	3305.937517	3305.937517	3136.618181	3136.618181	3136.618181	1.731492	1.731492	1.731492	1.674403	1.674403	1.674403	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	66	0	Parent	Widowed	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	3rd Std. Pass	Not Applicable	Retired/Aged	Not Applicable	Retired/Aged	Unemployed, willing but not looking for a job	50	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	13.0	Y	N	N	Y	N	N	N	N	N	Y	N
