WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	HAS_DIPLOMA	DISCIPLINE_OF_DIPLOMA	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
26	62934086	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	55	0	HOH	Married	Karnataka	Hindu	Weaver and Craftsmen OBC (Devanga/Kumbara/Vishwakama)	OBC	Y	4th Std. Pass	Not Applicable	N	Not Applicable	Organised Farmer	Crop Cultivation	(Organised crop farmers) Crop cultivators, vegetable cultivators, fruit growers, Floriculturists	Employed	21	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.0	8.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	2.0	12.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	62934086	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Dharwad	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	62934086	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	25	0	Son	Unmarried	Karnataka	Hindu	Weaver and Craftsmen OBC (Devanga/Kumbara/Vishwakama)	OBC	Y	12th Std. Pass	Arts	N	Not Applicable	Unoccupied	Not Applicable	Unoccupied	Unemployed, not willing and not looking for a job	13	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.0	-100.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	2.0	19.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	62934086	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	22	0	Son	Unmarried	Karnataka	Hindu	Weaver and Craftsmen OBC (Devanga/Kumbara/Vishwakama)	OBC	Y	12th Std. Pass	Commerce	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.0	-100.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	2.0	19.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	62934086	5	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	50	0	Spouse	Married	Karnataka	Hindu	Weaver and Craftsmen OBC (Devanga/Kumbara/Vishwakama)	OBC	Y	3rd Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	38	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	3.0	-100.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	3.0	17.5	Y	N	N	Y	N	N	N	N	N	Y	N
26	62934086	6	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Dharwad	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	14217257	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	12th Std. Pass	Arts	N	Not Applicable	Businessman	Retail Trade	Big to medium sized businessmen (owners of factories or big offices, industries, big hotel & big restaurant owners)	Employed	12	-100	-100	Full-time	Self-employed not on digital platform	Own - establishments/shops/vehicles	Not Applicable	1.0	9.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	2.0	11.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	14217257	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	28	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	3.0	-100.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	3.0	17.5	Y	N	N	Y	N	N	N	N	N	Y	N
26	14217257	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Dharwad	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	14217257	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	17	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	5	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.0	-100.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	19.0	Y	N	N	Y	Not Applicable	Not Applicable	N	N	N	Y	Y
26	14217257	5	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	15	0	Daughter	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	3	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.0	-100.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	19.0	Y	N	N	Y	Not Applicable	Not Applicable	N	N	N	Y	N
26	69245754	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Other ST	ST	Y	3rd Std. Pass	Not Applicable	N	Not Applicable	Organised Farmer	Crop Cultivation	(Organised crop farmers) Crop cultivators, vegetable cultivators, fruit growers, Floriculturists	Employed	16	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.0	8.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	2.0	12.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	69245754	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Spouse	Married	Karnataka	Hindu	Other ST	ST	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	28	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	3.0	-100.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	3.0	17.5	Y	N	N	Y	N	N	N	N	N	Y	N
26	69245754	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	5	0	Son	Not Applicable	Karnataka	Hindu	Other ST	ST	Not Applicable	No Education	Not Applicable	Not Applicable	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	Y	N
26	53665236	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Other OBC	OBC	Y	3rd Std. Pass	Not Applicable	N	Not Applicable	Self Employed Entrepreneur	Travel and Tourism	Smaller businessmen (smaller shops or offices), Shopkeepers, small dhaba owners	Employed	16	-100	-100	Full-time	Self-employed not on digital platform	Own - establishments/shops/vehicles	Not Applicable	1.0	8.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	2.0	12.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	53665236	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Spouse	Married	Karnataka	Hindu	Other OBC	OBC	Y	6th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	28	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	3.0	-100.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	3.0	17.5	Y	N	N	Y	N	N	N	N	N	Y	N
26	56293002	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	40	0	HOH	Married	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Self Employed Entrepreneur	Personal Professional Services	Beauticians, Barbers, Hair-dressers/Stylists, Make-up men	Employed	12	-100	-100	Full-time	Self-employed not on digital platform	Own - establishments/shops/vehicles	Not Applicable	1.0	9.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	2.0	11.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	56293002	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	35	0	Spouse	Married	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	23	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	3.0	-100.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	3.0	17.5	Y	N	N	Y	N	N	N	N	N	Y	Y
26	56293002	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	11	0	Son	Not Applicable	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	1st Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	Y	Not Applicable	Not Applicable	N	Not Applicable	N	Y	N
26	56293002	4	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Dharwad	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	56293002	5	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Dharwad	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	56293002	6	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	5	0	Son	Not Applicable	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.) (Mazhabi)	OBC	Not Applicable	No Education	Not Applicable	Not Applicable	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	Y	N
26	18918049	1	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Non-Response	Refused	Data Not Available	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	40	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
26	18918049	2	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Non-Response	Refused	Data Not Available	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	36	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
26	18918049	3	Karnataka	HR 61	Haveri	RURAL	HR 61_RURAL_R	PSU_ID_11719	Jul 2022	Non-Response	Refused	Data Not Available	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	10	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
